station,member_casual,latitude,longitude,number_of_rides
Albany Ave & 26th St,member,41.844525438021975,-87.70192100076923,91
Central Park Ave & 24th St,member,41.848163276703296,-87.71508664252747,91
Cicero Ave & Grace St,member,41.94979700333333,-87.747570224,90
Pulaski Rd & Lake St,member,41.885382959888894,-87.72657434255555,90
Rockwell St & Archer Ave,member,41.821126876179775,-87.68988540011236,89
Mozart St & Jackson Blvd,member,41.87943056670455,-87.69940612272727,88
Public Rack - Hyde Park Blvd & 55th St,member,41.796153265681816,-87.5830778765909,88
Martin Luther King Dr & 111th St,member,41.69100505344827,-87.61138383103449,87
Public Rack - Hollywood Park,member,41.98928254367816,-87.71182635103449,87
Pulaski & Ann Lurie Pl,member,41.817800975,-87.72297081883721,86
Artesian Ave & 55th St,member,41.791559474705885,-87.68837836635294,85
Central Ave & Lake St,member,41.88767100376471,-87.76545748129412,85
Halsted St & 111th St,member,41.69228008717647,-87.64269762352941,85
Public Rack - Cumberland & Catherine,member,41.977332476470586,-87.83672856317646,85
Central Park Blvd & 5th Ave,member,41.87567584373494,-87.71547732831326,83
East End Ave & 87th St,member,41.73681173084338,-87.58280106650602,83
Pulaski Rd & Eddy St (Temp),member,41.9462767953012,-87.73105090156626,83
Laramie Ave & Madison St,member,41.880218238414635,-87.75537176731707,82
Sayre & Diversey,member,41.930171315609755,-87.80017878731707,82
Evans Ave & 75th St,member,41.75849721975309,-87.60641968876543,81
Vernon Ave & 79th St,member,41.750947343924054,-87.61378528240506,79
Public Rack - Hoyne Ave & 110th Pl,member,41.690138710256406,-87.67025609679487,78
Meade Ave & Diversey Ave,member,41.930558243766235,-87.77898264324675,77
Stony Island Ave & 82nd St,member,41.746561587012984,-87.58600022753247,77
Western Ave & Ardmore Ave,member,41.98745880558442,-87.6897563209091,77
Walden Pkwy & 100th St,member,41.71220262368421,-87.66772814210526,76
Western Ave & 111th St,member,41.691222751842105,-87.68130498710526,76
Long Ave & Belmont Ave,member,41.939156395333335,-87.76083834960001,75
Phillips Ave & 79th St,member,41.7518196072,-87.5652286156,75
Public Rack - Loomis St & 87th St,member,41.739884863200004,-87.65994301559999,75
Public Rack - Milwaukee Ave & Higgins Ave,member,41.9686770648,-87.761210254,75
Greenwood Ave & 79th St,member,41.75131172369863,-87.59653131657535,73
Narragansett & McLean,member,41.917022873424656,-87.78645538438356,73
Dauphin Ave & 87th St,member,41.736521786901406,-87.60126024887323,71
Major Taylor Trail & 115th St,member,41.68504807816901,-87.64541600901408,71
Yates Blvd & 75th St,member,41.75872167887324,-87.5664176084507,71
Loomis Blvd & 84th St,member,41.741512402428576,-87.65841602457142,70
Public Rack - Lavergne & Lawrence,member,41.967908620735294,-87.7524987817647,68
Public Rack - California Ave & Devon Ave - NE,member,41.99843893925373,-87.69976643582089,67
Public Rack - Lowell Ave & Elston Ave,member,41.96799464641791,-87.73844627731343,67
Monticello Ave & Lawrence Ave,member,41.9681852860606,-87.71954010757575,66
Public Rack - California Ave & Cortez St,member,41.90017790636364,-87.69756190151516,66
Pulaski Rd & Congress Pkwy,member,41.87441209863636,-87.72610057560605,66
Ashland Ave & 63rd St,member,41.779380289230765,-87.66487966261539,65
Halsted St & 69th St,member,41.76905156415385,-87.64459784384616,65
Kedzie Ave & 24th St,member,41.848199796,-87.7054444436923,65
Long Ave & Belden Ave,member,41.92161271338462,-87.76055576153847,65
Damen Ave & 51st St,member,41.80089452078125,-87.674660950625,64
Public Rack - Pulaski Rd & 44th St,member,41.81090157825397,-87.72084668301588,63
Central Ave & Madison St,member,41.88012273548387,-87.76322075774193,62
Western Ave & 28th St,member,41.8415289066129,-87.6851566533871,62
Latrobe Ave & Chicago Ave,member,41.89473454147541,-87.75687982065574,61
Public Rack - Kilbourn Ave & Fullerton Ave,member,41.92,-87.74,61
Maryland Ave & 104th St,member,41.709267511166665,-87.6004838475,60
Public Rack - Kimball Ave & Carmen Ave,member,41.97275454783333,-87.71234696249999,60
Houston Ave & 92nd St,member,41.72820713644068,-87.54957527050847,59
Komensky Ave & 31st St,member,41.83755114491525,-87.72674479237288,59
Public Rack - Jensen Park,member,41.963055489661016,-87.72039906677966,59
Public Rack - Avers & Lawrence,member,41.968410693275864,-87.72424688689655,58
Austin Blvd & Chicago Ave,member,41.89486851421052,-87.77463419192982,57
Prospect Sq & 91st St,member,41.72804262649123,-87.66758051894737,57
Public Rack - Laramine Ave & Winnemac Ave,member,41.97171440052632,-87.75769863912281,57
Public Rack - Wilbur Wright College South,member,41.958344468771934,-87.78742925210527,57
Sacramento Ave & 25th St,member,41.8471797054386,-87.7001270740351,57
Big Marsh Park,member,41.68587730339286,-87.57381751553572,56
Hale Ave & 107th St,member,41.69921315892857,-87.66888904125,56
Hastings LWS,member,41.86,-87.68,56
Jeffery Blvd & 76th St,member,41.7571218075,-87.57584437482143,56
Kilbourn & Belden,member,41.921601269285716,-87.73931469553571,56
McCormick Blvd & Devon Ave,member,41.99713443642857,-87.71121428839287,56
Halsted St & 78th St,member,41.75250298351852,-87.64380289037037,54
Lavergne & Fullerton,member,41.922583440925926,-87.75076872814815,54
Exchange Ave & 79th St,member,41.75172002735849,-87.55281437490567,53
Hamlin Ave & 62nd Pl,member,41.77997816679245,-87.71963040301887,53
Public Rack - Campbell Ave & Pratt Blvd,member,42.0064744945283,-87.69183767226416,53
Stewart Ave & 83rd St,member,41.743706178867924,-87.63408433886792,53
Stony Island Ave & South Chicago Ave,member,41.75117231132076,-87.58534001283019,53
Public Rack - Olmstead Ave & Oliphant Ave,member,42.00214580173077,-87.81732275307692,52
Hamlin Ave & Grand Ave,member,41.903221296862746,-87.72125704843137,51
Homewood Ave & 115th St,member,41.68460800156863,-87.67080553705883,51
Maplewood Ave & 59th St,member,41.78740104529412,-87.68821012627451,51
Public Rack - Forest Glen & Peterson,member,41.9898739127451,-87.74273832921568,51
Public Rack - Midway Orange Line,member,41.78698607039215,-87.73854783686275,51
Loomis St & 89th St,member,41.732436687,-87.6580662212,50
Stewart Ave & 63rd St,member,41.7798420378,-87.6347774484,50
Cottage Grove Ave & 111th Pl,member,41.69168633612245,-87.61001288979593,49
Cicero Ave & Lake St,member,41.886869635416666,-87.74533513083333,48
Commercial Ave & 130th St,member,41.659147108125,-87.55075681854167,48
Damen Ave & 59th St,member,41.785948131875,-87.67415751291666,48
Komensky Ave & 55th St,member,41.79191403375,-87.722434579375,48
Kenosha Ave & Wellington Ave,member,41.934473480212766,-87.73378687361702,47
Public Rack - Lafayette Ave & 95th St,member,41.72102493446808,-87.62318169723405,47
Public Rack - Christiana Ave & Archer Ave,member,41.810041145,-87.70995218478261,46
Sacramento Blvd & Polk St,member,41.87014571630434,-87.70004404239131,46
Cicero Ave & Quincy St,member,41.87760519933333,-87.74538809311112,45
Cicero Ave & Flournoy St,member,41.87214199409091,-87.7466397375,44
Greenwood Ave & 91st St,member,41.728673941590905,-87.59728613681818,44
Mason Ave & Belmont Ave,member,41.93906654568182,-87.77141454863636,44
Ashland Ave & 78th St,member,41.752222500465116,-87.6637977227907,43
Cottage Grove Ave & 71st St,member,41.765733526744185,-87.60501989558139,43
Elizabeth St & 47th St,member,41.80839879214286,-87.65652388833334,42
Kedzie Ave & 52nd St,member,41.79964186142857,-87.70132419904762,42
Mulligan Ave & Wellington Ave,member,41.93056692023809,-87.78052010357143,42
Public Rack - Brandon Ave & 91st St,member,41.730108355,-87.5478223092857,42
Public Rack - Irving Park Rd & Leclaire Ave,member,41.95308887047619,-87.75442636309523,42
Public Rack - Parkside & Archer,member,41.795676492619044,-87.76347779404762,42
Public Rack - Pulaski & Rosemont,member,41.995242460238096,-87.72884766238096,42
California Ave & 36th St,member,41.82891464804878,-87.69274259536586,41
Karlov Ave & Madison St,member,41.88085845439024,-87.72793367731707,41
Public Rack - California Ave & Touhy Ave - NW,member,42.01108986926829,-87.69993615756098,41
St Louis Ave & Norman Bobbins Ave,member,41.79246319121951,-87.71068787829267,41
Burnham Greenway & 105th St,member,41.7045865765,-87.52826680825,40
Public Rack - Prairie Ave & 47th St ,member,41.8098749505,-87.61979640325,40
Public Rack - Washington Park Ct & 51st St,member,41.802007462,-87.6154764245,40
Richmond St & 59th St,member,41.7870591845,-87.69765367175,40
Spaulding Ave & 63rd St,member,41.7798512925,-87.709224075,40
Francisco Ave & Hollywood Ave,member,41.98341318948718,-87.70121643205128,39
Nordica & Medill,member,41.92110642307692,-87.8009972225641,39
Constance Ave & 95th St,member,41.722216889473685,-87.57896352631579,38
Laramie Ave & Kinzie St,member,41.88783137868421,-87.75557946657895,38
Meade Ave & Addison St,member,41.94742503368421,-87.77932794973684,38
Monticello Ave & Chicago Ave,member,41.89711729657895,-87.71845870447369,38
Public Rack - Ashland Ave & 91st St,member,41.728477117894734,-87.66258604421053,38
Public Rack - California Ave & Devon Ave - NW,member,41.999153984473686,-87.69980906578948,38
Eberhart Ave & 91st St,member,41.729281875135136,-87.61136281675677,37
Pulaski Rd & 21st St,member,41.85223551,-87.72294757486486,37
Ashland Ave & 74th St,member,41.75921241472222,-87.66347593972222,36
Buckingham - Fountain,member,41.876585894444446,-87.62043598972221,36
Public Rack - Calumet Ave & 51st St,member,41.80197862194444,-87.61845458555555,36
Public Rack - Kilpatrick & Elston,member,41.96994713944444,-87.74290885166667,36
Public Rack - King Dr & 115th St,member,41.68757159277778,-87.61177067,36
Public Rack - Milwaukee Ave & Addison St,member,41.94893852472222,-87.73875556333333,36
Public Rack - State ST & 42nd St,member,41.81960899805556,-87.62832459444444,36
Public Rack - Western Ave & 96th St,member,41.71872617694444,-87.68154749194444,36
Summit Ave & 86th St,member,41.74208509333333,-87.64587390638889,36
Tripp Ave & 15th St,member,41.860456909722224,-87.73086921944444,36
Albany Ave & 16th St,member,41.85949186885714,-87.70225616514286,35
Ashland Ave & 66th St,member,41.774076554,-87.66377620628572,35
Hegewisch Metra Station,member,41.64852345285714,-87.54612452771428,35
Indiana Ave & 103rd St,member,41.70713105428571,-87.61848848942857,35
Lawndale Ave & 30th St,member,41.83959767457143,-87.71882615028571,35
Public Rack - Cicero Ave & Altgeld St,member,41.927225340285716,-87.74770065457143,35
Public Rack - Halsted St & 95th St - SE,member,41.72020715714286,-87.640875474,35
Public Rack - Keystone Ave & North Ave,member,41.909937588285715,-87.72913906085715,35
Public Rack - Nashotah & Northwest Hwy,member,41.988182416,-87.791262654,35
Cottage Grove Ave & 78th St,member,41.753182209705884,-87.60501363823529,34
Damen Ave/Coulter St,member,41.84920843941177,-87.67564475411764,34
Halsted St & 104th St,member,41.70514731588235,-87.64242897058823,34
Public Rack - 4810 Keeler Ave,member,41.96834357764706,-87.73292363294118,34
Public Rack - Milwaukee Ave & Culyer Ave,member,41.953225780588234,-87.74963823529411,34
Public Rack - Milwaukee Ave & Kennedy Expy,member,41.97124493235294,-87.76385844441177,34
Public Rack - Sacramento Ave & Devon Ave,member,41.99883236617647,-87.70213465970589,34
Campbell Ave & 51st St,member,41.800312477272726,-87.68891938242425,33
Homan Ave & Fillmore St,member,41.86914191545454,-87.71037689272727,33
Public Rack - Austin Ave & Wrightwood Ave,member,41.928732794848486,-87.77777619909091,33
Kostner Ave & Lake St,member,41.8859278528125,-87.7353973146875,32
Public Rack - Kedzie Ave & 58th St,member,41.789323746875,-87.70144677,32
Public Rack - Kedzie Ave & 60th St,member,41.7850694790625,-87.7031904959375,32
Public Rack - Keystone Ave & Irving Park Rd,member,41.9527516959375,-87.7299240884375,32
Western Ave & 104th St,member,41.7046026034375,-87.681144014375,32
Public Rack - 111th St - Morgan Park Metra,member,41.69173499064516,-87.6703565216129,31
Public Rack - Central Ave & Pensacola Ave,member,41.96001046580645,-87.7671677,31
Public Rack - Kimball & Ardmore,member,41.9871140283871,-87.71382057096774,31
Central Ave & Harrison St,member,41.87300535533333,-87.76450291233333,30
Central Park & Augusta Blvd,member,41.89923669833333,-87.717625954,30
Public Rack - Forrestville Ave & 47th St,member,41.809483068333336,-87.61249542266667,30
Public Rack - Kedzie Ave & 62nd Pl,member,41.780032393333336,-87.70116313933333,30
Springfield Ave & 47th St,member,41.809424542,-87.72037128333334,30
Vincennes Ave & 75th St,member,41.75797067766667,-87.63121067766666,30
Halsted St & 59th St,member,41.78756031689655,-87.64487887551724,29
Public Rack - McCormick Blvd & Devon Ave,member,41.99870916793103,-87.7106882224138,29
State St & 76th St,member,41.75702063137931,-87.62460853689656,29
MLK Jr Dr & 83rd St,member,41.74310945571428,-87.61480398785714,28
Olive Harvey College,member,41.70955464357143,-87.59023048714286,28
Public Rack - Fairfield Ave & 63rd St,member,41.77994501214286,-87.690215405,28
Public Rack - Pulaski Rd & Fullerton Ave,member,41.923280271428574,-87.7283500325,28
Steelworkers Park,member,41.73862894214286,-87.53054716892858,28
Calumet Park,member,41.71370975,-87.5308429737037,27
Clyde Ave & 87th St,member,41.737174528148145,-87.57271130296296,27
Marshfield Ave & 59th St,member,41.786797884074076,-87.66619397518518,27
Public Rack - Hamlin Ave & Grand Ave,member,41.90190759777778,-87.72014340444444,27
Public Rack - Kimball Ave & Lawrence Ave,member,41.968192807037035,-87.71296570592592,27
Rockwell St & 57th St,member,41.790159772592595,-87.68959468555555,27
Archer Ave & 43rd St,member,41.818785143846156,-87.70064316615385,26
Public Rack - N Narragansett Ave & Grand Ave,member,41.92186697692308,-87.78436821153846,26
Public Rack - Oketo Ave & Belmont Ave,member,41.938795972307695,-87.81120367923077,26
Public Rack - Rockwell & 111th St,member,41.690639265,-87.68806737807692,26
Woodlawn Ave & 75th St,member,41.75916643923077,-87.59575491846155,26
Albany Ave & Douglas Blvd,member,41.862485362,-87.7022962544,25
Ellis Ave & 83rd St,member,41.7441269976,-87.599066874,25
Fullerton & Monitor,member,41.9220172316,-87.7712026472,25
Oglesby Ave & 100th St,member,41.7133754312,-87.56585489,25
Public Rack - Austin Ave & Roscoe St,member,41.9407898992,-87.7787032848,25
Public Rack - Evans Ave & 63rd St,member,41.7803073928,-87.6083619556,25
Public Rack - Karlov Ave & Lawrence Ave,member,41.9684504432,-87.730009848,25
Public Rack - Throop St & 109th Pl,member,41.6907714216,-87.6506626204,25
Central Park Ave & Douglas Blvd,member,41.861667403333335,-87.71708703875,24
Halsted St & 56th St,member,41.79302114625,-87.64502951333333,24
Halsted St & 73rd St,member,41.76165071333333,-87.64411155916666,24
Lawndale Ave & 111th St,member,41.69131287916667,-87.71287334666667,24
Public Rack - Avondale Ave & Addison St,member,41.94769594666667,-87.7199186675,24
Public Rack - Fullerton Ave & Narragansett Ave,member,41.92349195833334,-87.78613927958334,24
Public Rack - Neva & Foster,member,41.97420030666667,-87.80649441208334,24
Public Rack - Western Ave & 47th Pl,member,41.80928205833334,-87.68176039916668,24
Avenue O & 134th St,member,41.65183739826087,-87.54019881043479,23
Marquette Ave & 89th St,member,41.733675518695655,-87.55840630956521,23
Public Rack - Keating & Peterson,member,41.990107254347826,-87.74718282086957,23
Public Rack - Sayer & Northwest Hwy,member,41.99236295304348,-87.80134871956521,23
Torrence Ave & 106th St,member,41.70282328217392,-87.55978725782609,23
Troy St & Jackson Blvd,member,41.87903275304348,-87.70232464217392,23
Bloomingdale Ave & Harlem Ave,member,41.911294184545454,-87.80731297681818,22
Harding Ave & 26th St,member,41.84229586681818,-87.72165727545455,22
Public Rack - Lawrence Ave & Kimball Ave,member,41.968652872727276,-87.71209038045454,22
Public Rack - Norwood Park Station ,member,41.99212870318182,-87.79917243545455,22
Public Rack - Spaulding Ave & Bryn Mawr Ave,member,41.98107455318181,-87.71047419727272,22
Washtenaw Ave & Madison St,member,41.88018151136364,-87.69054816818182,22
Whipple St & Roosevelt Rd,member,41.867179740454546,-87.70145272818182,22
Buckingham Fountain (Columbus/Balbo),member,41.872928304761906,-87.62260509761904,21
Commercial Ave & 100th St,member,41.71331414380953,-87.55115241714286,21
Lamon Ave & Chicago Ave,member,41.896580188095236,-87.74874127190476,21
Public Rack - Bishop St & 46th St,member,41.80975785761905,-87.66111985142857,21
Public Rack - Brainerd Park,member,41.72985411714286,-87.65023624333334,21
Public Rack - Cottage Grove & 86th St,member,41.73833539428571,-87.60428013904762,21
Public Rack - Kildare Ave & North Ave,member,41.90994085380952,-87.73223318047619,21
Public Rack - Laramie Ave & Belmont Ave,member,41.93882939142857,-87.75626941809524,21
Public Rack - Martin Luther King Dr & 44th St,member,41.814257414761904,-87.61641135333333,21
Public Rack - Prairie Ave & Garfield Blvd S,member,41.79395916428572,-87.61902102,21
Central Park Ave & Ohio St,member,41.8903671285,-87.7192970185,20
Damen Ave & 33rd St,member,41.834083256999996,-87.6756085885,20
Homan Ave & 65th St,member,41.7790409515,-87.709610891,20
Kildare & Cermak,member,41.8505772415,-87.730837683,20
Lawler Ave & 50th St,member,41.800436651,-87.749787865,20
Oak Park & Wellington,member,41.931373242,-87.7987645665,20
Public Rack - Avers & Granville,member,41.993780221499996,-87.7248965285,20
Public Rack - Central Ave & George St,member,41.9312162765,-87.768295758,20
Public Rack - Cicero Ave & Roscoe St,member,41.9416395905,-87.7481511885,20
Public Rack - Jonathan Y Scammon Public School,member,41.9410437065,-87.73156441500001,20
Public Rack - Karlov Ave & Kamerling Ave,member,41.908685471999995,-87.7296448185,20
Public Rack - Milwaukee Ave & Lawrence Ave,member,41.967780003499996,-87.76025655950001,20
Public Rack - Milwaukee Ave & Pensacola Ave,member,41.959623432,-87.7525361955,20
Public Rack - Nordica & Archer,member,41.7920493365,-87.797928729,20
Public Rack - Sawyer Ave & Lawrence Ave,member,41.968757792,-87.7098029095,20
Public Rack - Western Ave & 110th St,member,41.6935538915,-87.68110813300001,20
Public Rack - Western Ave & Jarvis Ave,member,42.0180516405,-87.690175025,20
Roscoe & Harlem,member,41.9404009135,-87.809305948,20
Sacramento Ave & Pershing Rd,member,41.820803849,-87.699875734,20
North Ave & New England Ave,member,41.90953606,-87.79821317578947,19
Phillips Ave & 83rd St,member,41.74453773263158,-87.56507676210526,19
Public Rack - Christiana & Lincoln,member,41.99298459,-87.71227871578947,19
Public Rack - Karlov Ave & Milwaukee Ave,member,41.941284988947366,-87.72994491526316,19
Public Rack - Kedzie Ave & Archer Ave,member,41.81154560473684,-87.70255700263158,19
Public Rack - Sawyer Ave & Chicago Ave,member,41.895494023157895,-87.7081223468421,19
Ashland Ave & Garfield Blvd,member,41.79287974555555,-87.6644368988889,18
Damen Ave & 74th St,member,41.75927679888889,-87.67365849111111,18
Dauphin Ave & 103rd St,member,41.707319634444445,-87.6076908138889,18
Kostner Ave & 63rd St,member,41.779460558333334,-87.73108973833334,18
Public Rack - Spaulding Ave & Foster Ave,member,41.97765819777778,-87.71034014611111,18
Public Rack - Springfield Ave & Lawrence Ave,member,41.96839744222222,-87.725898485,18
Public Rack - Throop St & 58th St,member,41.78870008333333,-87.65651084888889,18
Public Rack - Tripp Ave & North Ave,member,41.909939219444446,-87.73186904055555,18
Harlem Ave & Grace St,member,41.949375790588235,-87.80814254058824,17
Public Rack - Cicero Ave & North Ave,member,41.90958139941176,-87.74615610882353,17
Public Rack - Foster Ave & Drake Ave,member,41.975854644117646,-87.71788995529411,17
Public Rack - Kedzie Ave & Chicago Ave,member,41.89555698352941,-87.70635622764706,17
Troy Ave & 27th St,member,41.84220029235294,-87.70337424,17
Kedzie Ave & 110th St,member,41.6923945725,-87.70096036687501,16
Kildare Ave & Chicago Ave,member,41.898574155625,-87.731112875625,16
OH Charging Stx - Test,member,41.863199571875,-87.679804810625,16
Public Rack - Central Ave & Lawrence Ave,member,41.9678295325,-87.767680284375,16
Public Rack - Christiana Ave & Lawrence Ave,member,41.969440235625,-87.71097000124999,16
Public Rack - Kimbark Ave & 67th St,member,41.770518870625004,-87.59056106437501,16
Public Rack - St Louis Ave & Berteau Ave,member,41.95877227375,-87.7163303775,16
Spaulding Ave & 16th St,member,41.859532885625,-87.709101700625,16
Tripp Ave & 31st St,member,41.836986756875,-87.730511815,16
Base - 2132 W Hubbard,member,41.889974808666665,-87.68023996533333,15
California Ave & Granville Ave,member,41.994032454,-87.69929152666667,15
Eggleston Ave & 92nd St,member,41.727620175333335,-87.63487317,15
Public Rack - Kedvale Ave & Avondale Ave,member,41.952522941333335,-87.73103766533333,15
Public Rack - Kedvale Ave & Peterson Ave,member,41.990180607333336,-87.73210365933333,15
Public Rack - Kenton & Lawrence,member,41.968401334666666,-87.742597534,15
Public Rack - Komensky Ave & 31st St,member,41.84,-87.73,15
Public Rack - Laramie Ave & Grand Ave,member,41.918230596,-87.757605414,15
Public Rack - Lockwood & Archer,member,41.796913964666665,-87.75547921133334,15
Public Rack - Marshfield Ave & 87th St,member,41.737113648,-87.66256883333334,15
S Wentworth Ave & W 111th St,member,41.690525558,-87.62965010399999,15
Wabash Ave & 83rd St,member,41.74334904133333,-87.62282685933333,15
Doty Ave & 111th St,member,41.69503316285714,-87.59868781285715,14
Kildare Ave & 55th St,member,41.79094789285714,-87.73015580928572,14
Laramie Ave & Gladys Ave,member,41.87581097428571,-87.75531671571429,14
Menard Ave & Division St,member,41.90063683142857,-87.77014155428571,14
Public Rack - Irving Park Rd & Austin Ave,member,41.953079134285716,-87.77717483857143,14
Public Rack - Laflin St &51st ST,member,41.801254355714285,-87.66178404571428,14
Public Rack - Talman Ave & Pershing Rd,member,41.82186415785714,-87.69052084142857,14
Rockwell St & 63rd St,member,41.779917496428574,-87.68989844642857,14
Yates Blvd & 93rd St,member,41.72616573142857,-87.56628091428571,14
Long Ave & North Ave,member,41.90974363230769,-87.76029561923077,13
Oketo Ave & Addison St,member,41.94383603307692,-87.81085508692308,13
Public Rack - Jeffrey Blvd & 71st St,member,41.767017811538466,-87.57686978692307,13
Public Rack - Kedzie Ave & 54th St - SE,member,41.79185131153846,-87.70160656,13
Public Rack - Lafayette Ave & 87th St - NW,member,41.73723137153846,-87.62748251692308,13
Public Rack - Langley Ave & Oakwood Blvd,member,41.82261744,-87.60959338384616,13
Public Rack - Laramie Ave & Fullerton Ave,member,41.92280221769231,-87.75779836153846,13
Public Rack - Lotus Ave & Lawrence Ave,member,41.96802759230769,-87.76308192846155,13
Public Rack - Melvina Ave & Belmont Ave,member,41.93951460461538,-87.78040074692308,13
Public Rack - South Shore Dr & 71st St,member,41.769406961538465,-87.56041025615384,13
Shabbona Park,member,41.944075409999996,-87.79945229769231,13
Avenue O & 118th St,member,41.681004755,-87.53793685166667,12
California Ave & 29th St,member,41.840218139166666,-87.6937805975,12
Keeler Ave & Roosevelt Rd,member,41.867281205,-87.73001345333333,12
Michigan Ave & 114th St,member,41.687020134166666,-87.62112837083333,12
Public Rack - Cicero Ave & Belle Plaine Ave,member,41.95608238166667,-87.74768397666666,12
Public Rack - Cottage Grove Ave & 87th St,member,41.738563575,-87.60842248333333,12
Public Rack - Greenwood Ave & Lake Park Ave,member,41.818359100833334,-87.59972004,12
Public Rack - Kenton Ave & Palmer St,member,41.92048599666667,-87.7413843025,12
Public Rack - Komensky Ave & 63rd St,member,41.779142075833335,-87.72227563166666,12
Public Rack - Kostner & Peterson,member,41.989951999166664,-87.73849683083333,12
Public Rack - Longwood Dr & 111th St,member,41.69,-87.67,12
Public Rack - Lynch & Elston,member,41.98103221666667,-87.76137167916667,12
Public Rack - Menard Ave & Grand Ave,member,41.9198342375,-87.7706924275,12
Public Rack - Sayre Ave & 59th St,member,41.78466823,-87.79582865333333,12
Public Rack - Whipple St & 63rd St,member,41.7793776575,-87.69995684666667,12
South Chicago Ave & 83rd St,member,41.74392185333333,-87.57521756416666,12
California Ave & Marquette Rd,member,41.77073930090909,-87.69150839181818,11
Carpenter St & 63rd St,member,41.77988231636364,-87.65091915454546,11
Kenneth Ave & 50th St,member,41.80104810545454,-87.73199332727273,11
Kenneth Ave & Lawrence Ave,member,41.96791774545454,-87.73998134909091,11
Lawndale Ave & 16th St,member,41.8592324,-87.71790029818182,11
Major Taylor Trail & 124th St,member,41.668712119090905,-87.63719030454546,11
Public Rack - California Ave & Ogden Ave,member,41.860779097272726,-87.69614669636364,11
Public Rack - Hamlin Ave & Madison St,member,41.88074526,-87.72066630545454,11
Public Rack - Harper Ave & 63rd St,member,41.780733456363635,-87.5879281509091,11
Public Rack - Hiawatha & Mendota,member,42.00725578181818,-87.7781782890909,11
Public Rack - Lorel Ave & Grand Ave,member,41.918932860909095,-87.75980252909092,11
Public Rack - Maplewood Ave & 47th St,member,41.80887562181818,-87.68896372272727,11
Public Rack - Menard Ave & Dakin St - midblock,member,41.950980934545456,-87.77105120090908,11
Public Rack - Milwaukee Ave & Sunnyside Ave,member,41.96255716727273,-87.75608447090909,11
Public Rack - Monticello & Lawrence,member,41.96839051727273,-87.71959424818182,11
Public Rack - Racine Ave & 74th St,member,41.759474092727274,-87.65366150363636,11
Public Rack - Western & 83rd,member,41.74263418454545,-87.68206856090909,11
Racine Ave & 61st St,member,41.78318658909091,-87.65437936272727,11
